3b24ff2,DR10,2024-08-19 12:48:45,677/20##############,868.6,-108,-1633,0,6,1/3
1b24ff2,DR5,2024-08-19 12:49:17,226/8###############,865.7,-100,343,-3,4,4/5
4b24ff2,DR8,2024-08-19 12:49:19,178/8##############################################,868.0,-132,358,0,4,1/3
3b24ff2,DR10,2024-08-19 12:49:37,677/20#############################################,868.6,-107,-1637,0,6,1/3
4b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:50:06,178/8###############,868.6,-128,-1596,0,6,5/6
1b24ff2,DR6,2024-08-19 12:50:07,994/14##############,866.1,-98,0,9,8,4/5
3b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:50:24,677/20##############,868.6,-107,-1633,0,6,5/6
2b24ff2,DR0,2024-08-19 12:50:27,646/2###############,865.9,-117,390,-10,5,4/5
1b24ff2,DR11,2024-08-19 12:50:59,1003/2##############,868.6,-103,-1679,0,6,4/6
2b24ff2,DR0,2024-08-19 12:51:13,646/2##############################################,865.9,-118,390,-11,5,4/5
3b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:51:15,677/20#############################################,868.6,-107,-1630,0,6,5/6
1b24ff2,DR8,2024-08-19 12:51:50,1021/2##############,868.0,-111,268,0,4,1/3
2b24ff2,DR0,2024-08-19 12:51:57,646/2###############,865.9,-117,390,-6,5,4/6
3b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:52:06,677/20##############################################################################################,868.6,-106,-1636,0,6,5/6
1b24ff2,DR11,2024-08-19 12:52:40,1004/2##############,868.6,-103,-1683,0,6,4/6
2b24ff2,DR0,2024-08-19 12:52:43,646/2##############################################,865.9,-118,390,-10,5,4/6
3b24ff2,DR11,2024-08-19 12:52:55,677/20##############,868.6,-107,-1632,0,6,4/6
2b24ff2,DR0,2024-08-19 12:53:27,646/2###############,865.9,-118,390,-8,5,4/7
4b24ff2,DR11,2024-08-19 12:53:27,178/8##############################################,868.6,-121,-1611,0,6,4/6
1b24ff2,DR9,2024-08-19 12:53:29,1018/14#############,868.0,-96,268,0,4,4/6
3b24ff2,DR11,2024-08-19 12:53:46,677/20#############################################,868.6,-111,-1627,0,6,4/6
2b24ff2,DR0,2024-08-19 12:54:13,646/2##############################################,865.9,-116,390,-16,5,4/7
4b24ff2,DR11,2024-08-19 12:54:18,178/8###############################################################################################,868.6,-121,-1606,0,6,4/6
1b24ff2,DR8,2024-08-19 12:54:21,1000/14#############,868.0,-99,269,0,4,1/3
3b24ff2,DR11,2024-08-19 12:54:37,677/20##############################################################################################,868.6,-109,-1627,0,6,4/6
2b24ff2,DR0,2024-08-19 12:54:57,646/2###############,865.9,-116,390,-10,5,4/8
4b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:55:07,178/8###############,868.6,-131,-1602,0,6,4/8
1b24ff2,DR8,2024-08-19 12:55:11,1022/2##############,868.0,-110,271,0,4,1/3
3b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:55:25,677/20##############,868.6,-107,-1635,0,6,4/8
2b24ff2,DR0,2024-08-19 12:55:44,646/2##############################################,865.9,-118,0,-5,5,4/8
4b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:55:58,178/8##############################################,868.6,-125,-1601,0,6,4/8
1b24ff2,DR0,2024-08-19 12:56:00,235/14##############,865.9,-99,363,14,5,4/5
3b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:56:16,677/20#############################################,868.6,-106,-1637,0,6,4/8
4b24ff2,DR10,2024-08-19 12:56:47,178/8###############,868.6,-124,-1603,0,6,1/3
1b24ff2,DR5,2024-08-19 12:56:48,281/2###############,865.9,-108,346,4,5,4/5
2b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:57:13,647/2##############################################,868.0,-134,303,0,4,5/6
4b24ff2,DR10,2024-08-19 12:57:39,178/8##############################################,868.6,-129,-1598,0,6,1/3
3b24ff2,DR10,2024-08-19 12:57:58,677/20#############################################,868.6,-109,-1630,0,6,1/3
2b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:57:59,647/2###############################################################################################,868.0,-136,298,0,4,5/6
4b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:58:26,178/8###############,868.6,-132,-1599,0,6,5/6
1b24ff2,DR3,2024-08-19 12:58:28,230/14##############,865.9,-95,353,15,5,4/5
3b24ff2,DR0,2024-08-19 12:58:44,170/20##############,865.9,-110,415,6,5,4/5
1b24ff2,DR2,2024-08-19 12:59:18,267/14##############,865.7,-96,355,0,4,4/5
3b24ff2,DR0,2024-08-19 12:59:35,170/20#############################################,865.9,-99,415,-10,5,4/5
1b24ff2,DR11,2024-08-19 13:00:10,1026/14#############,868.6,-92,-1680,0,6,4/6
2b24ff2,DR9,2024-08-19 13:00:14,647/2###############################################################################################,868.0,-125,298,0,4,4/6
3b24ff2,DR0,2024-08-19 13:00:25,170/20##############,865.9,-110,415,5,5,4/6
2b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 13:00:57,647/2###############,868.0,-130,303,0,4,4/8
1b24ff2,DR10,2024-08-19 13:01:01,1003/14#############,868.6,-92,-1684,0,6,1/3
3b24ff2,DR0,2024-08-19 13:01:16,170/20#############################################,865.9,-110,415,6,5,4/6
2b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 13:01:44,647/2##############################################,868.0,-129,300,0,4,4/8
4b24ff2,DR11,2024-08-19 13:01:47,178/8##############################################,868.6,-121,-1585,0,6,4/6
1b24ff2,DR2,2024-08-19 13:01:48,252/8###############,866.3,-105,355,3,7,4/5
3b24ff2,DR0,2024-08-19 13:02:05,170/20##############,865.9,-113,415,1,5,4/7
4b24ff2,DR11,2024-08-19 13:02:39,178/8###############################################################################################,868.6,-129,-1602,0,6,4/6
1b24ff2,DR10,2024-08-19 13:02:41,1014/2##############,868.6,-103,-1680,0,6,1/3
3b24ff2,DR0,2024-08-19 13:02:56,170/20#############################################,865.9,-108,415,7,5,4/7
2b24ff2,DR8,2024-08-19 13:03:13,647/2###############,868.0,-127,301,0,4,1/3
1b24ff2,DR3,2024-08-19 13:03:28,227/8###############,865.7,-97,351,-8,4,4/5
3b24ff2,DR0,2024-08-19 13:03:45,170/20##############,865.9,-113,415,1,5,4/8
2b24ff2,DR8,2024-08-19 13:04:00,647/2##############################################,868.0,-130,300,0,4,1/3
4b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 13:04:18,178/8##############################################,868.6,-130,-1601,0,6,4/8
1b24ff2,DR1,2024-08-19 13:04:19,275/14##############,866.1,-100,358,13,6,4/5
3b24ff2,DR0,2024-08-19 13:04:37,170/20#############################################,865.9,-113,415,3,5,4/8
4b24ff2,DR10,2024-08-19 13:05:07,178/8###############,868.6,-125,-1609,0,6,1/3
1b24ff2,DR4,2024-08-19 13:05:08,246/14##############,866.3,-98,349,3,7,4/5
2b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 13:05:27,647/2###############,868.0,-127,302,0,4,5/6
1b24ff2,DR5,2024-08-19 13:05:58,248/14##############,866.1,-100,348,14,6,4/5
4b24ff2,DR10,2024-08-19 13:06:00,178/8##############################################,868.6,-126,-1604,0,6,1/3
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 13:06:15,678/20#############################################,868.0,-109,326,0,4,5/6
1b24ff2,DR8,2024-08-19 13:06:51,1001/14#############,868.0,-102,269,0,4,1/3
